mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,chroma_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms_energy,type,interval_start,interval_end,file_name
-325.0365,187.04695,-71.37298,-9.265757,-31.319654,-3.3997567,-19.216036,-8.700628,2.24752,-16.44725,3.5290148,-0.4859166,3.334496,-10.174186,-6.5509243,-0.7418407,-11.772379,-5.7289367,-3.909227,-4.755837,0.37647554,2074.627532946708,2295.730163449955,3413.065159574468,0.05751502936613475,0.037606657,REAL,0.0,3.0,biden-original.wav
-278.72467,203.28085,-86.35898,-13.064439,-40.455853,-9.74383,-23.352701,-8.739776,5.1841617,-11.523087,7.8897834,-1.816455,4.629331,-6.666476,-1.8123622,1.4870764,-11.574288,-6.0253015,-7.3702073,-1.7347571,0.46576643,1844.7021461945585,2041.3137180747185,2953.125,0.048474900265957445,0.048729066,REAL,3.0,6.0,biden-original.wav
-304.1176,179.66237,-51.702843,-9.150715,-19.106659,9.881562,-19.248825,-15.276333,-0.8439161,-21.259968,-2.9917135,-5.306087,-5.8108497,-10.767554,-8.424986,-1.9874523,-9.576974,-8.421669,-3.5420325,-6.6342845,0.3521722,1972.6835382744973,2255.945620410381,3131.4827127659573,0.0515863946143617,0.05494347,REAL,6.0,9.0,biden-original.wav
-257.11435,201.22423,-106.936966,-12.744677,-46.469048,-9.3897295,-30.005396,-5.4819922,3.3099494,-9.967533,10.020121,-7.871272,11.419211,-6.794092,4.4323425,-2.440465,-7.562842,-3.3560362,-7.058618,2.114618,0.48172364,2005.215821643227,2024.0801625285935,3136.8018617021276,0.05609520445478723,0.055307724,REAL,9.0,12.0,biden-original.wav
-289.48724,180.12411,-63.482857,0.77446234,-27.559124,5.085663,-15.66764,-1.9710914,-0.42443848,-15.449949,1.3609654,-12.348883,-0.046568632,-6.765926,-5.3204865,-7.2119913,-12.950713,-6.5388703,-6.1587977,-2.7094784,0.3574229,2190.737987956023,2426.056425253296,3525.6815159574467,0.060451642841312055,0.049985953,REAL,12.0,15.0,biden-original.wav
-295.62943,191.94025,-50.063873,-14.677246,-27.013397,0.5205158,-12.018569,-1.5448638,-2.6016102,-19.159935,0.6257733,-5.833995,-3.2048213,-2.1040924,1.2465205,-5.359347,-17.808676,-10.441759,-2.0251265,-8.913142,0.3121242,1840.6849132571572,2200.392045154049,2875.6648936170213,0.04802644337322695,0.053042457,REAL,15.0,18.0,biden-original.wav
-301.0528,191.25848,-38.026276,-1.3650903,-23.96824,8.53674,-10.261086,-4.2695994,-2.458651,-21.9148,-2.065682,-6.4062486,-7.4243226,-11.250632,-4.4454184,-9.042175,-15.967714,-6.7950473,-1.9545681,-4.2962093,0.32624713,1731.3094202103816,2307.685458321254,2854.720744680851,0.038610580119680854,0.06008873,REAL,18.0,21.0,biden-original.wav
-338.8214,174.65007,-41.295235,-8.009382,-23.280422,-2.498479,-11.89565,-5.1298747,4.5849333,-6.295083,6.9022717,-2.5941348,-2.3903437,-1.7380328,-3.2900312,-6.141961,-9.579671,-3.6667774,-4.3898983,-5.2913003,0.35913545,1962.7662897524433,2595.4355578421746,3302.027925531915,0.042258837544326244,0.030408453,REAL,21.0,24.0,biden-original.wav
-319.01056,183.75128,-44.781616,-9.44452,-20.344202,5.8954453,-12.731982,-2.873497,-0.46041805,-18.324097,-2.397392,-6.1189084,-3.3111372,-8.370133,-4.826674,-6.710205,-13.081594,-8.157757,-2.85583,-4.5959783,0.30902222,1839.1571134936187,2357.5394171285684,2890.7081117021276,0.04568200077570922,0.05038363,REAL,24.0,27.0,biden-original.wav
-315.9346,189.15916,-50.43549,-12.765092,-26.43537,-6.90997,-13.931113,-7.68738,-0.25061795,-7.0968328,3.2420373,-4.6321487,0.17443523,-4.851864,-0.3493161,1.2024119,-8.722066,-5.9954906,-6.029575,-5.1488614,0.359547,1831.0000781953831,2268.106182318601,2888.0485372340427,0.04582052027925532,0.04019315,REAL,27.0,30.0,biden-original.wav
-298.6558,189.40523,-51.645836,9.001892,-27.973436,4.2724986,-12.264315,-7.224867,-1.9804281,-19.38015,-0.9102774,-6.1642585,-1.2962277,-7.3027415,-4.2585487,-4.2460737,-9.60789,-7.620562,-4.6647153,-6.123324,0.36471838,2007.3964183284845,2268.6037469186303,3178.440824468085,0.05184958167109929,0.054299265,REAL,30.0,33.0,biden-original.wav
-288.97394,183.58165,-67.45782,-9.967701,-32.811916,-7.932283,-21.816114,-6.2574635,2.7331777,-5.743943,11.26668,-1.0235662,2.4919884,-5.098376,2.6401484,5.205973,-2.0905132,-3.7055702,-7.8703685,-0.99116427,0.37316915,2049.1639675630468,2310.13835717542,3303.6070478723404,0.05171279366134752,0.039167807,REAL,33.0,36.0,biden-original.wav
-340.20508,165.26224,-40.34838,3.1006448,-12.099384,4.8291483,-9.585962,-7.805089,-2.9829488,-9.290394,-0.0493519,-9.921288,-2.8827,-4.851594,-2.849231,-0.9696649,-5.131701,-4.4885592,-4.3665643,-5.7282257,0.38722882,2183.075857686893,2699.3359247232197,3559.9235372340427,0.05295946919326241,0.03827699,REAL,36.0,39.0,biden-original.wav
-343.90897,183.1141,-46.297264,-20.832758,-13.133351,-6.7341075,-11.967319,-8.415459,3.655388,-3.2231433,3.7268596,1.0490714,-4.363291,-6.5482626,-4.4345255,0.21643388,-2.2862415,-1.6039277,-2.5894463,-6.273468,0.35933793,1812.4780311294699,2331.666724303394,2761.136968085106,0.046682804188829786,0.029909361,REAL,39.0,42.0,biden-original.wav
-332.0709,177.75278,-42.256405,-6.8345833,-12.706346,10.55709,-7.002191,-10.342629,-11.855714,-17.686697,1.2817056,-3.7675743,-1.7328055,-6.654784,-3.8280003,-0.53671354,-3.4272072,-3.9569945,-5.422451,-7.320563,0.38132584,1997.709708449896,2486.5208766434193,3142.370345744681,0.0503985898714539,0.042267345,REAL,42.0,45.0,biden-original.wav
-383.36508,176.91074,-21.699783,-13.640982,2.9760282,14.974746,-4.2994,-10.652571,-11.294767,-12.200251,0.35769567,-3.5658987,-3.505689,-3.2340174,-0.7126287,0.132665,-2.0717638,-3.9671302,-5.694083,-5.5180087,0.3963208,1811.855618388395,2740.610220026646,2796.459441489362,0.040002701130319146,0.025929874,REAL,45.0,48.0,biden-original.wav
-378.32498,180.97366,-15.103664,-10.873819,-12.020442,7.039877,-15.155719,-13.512335,-4.6182084,-11.086719,-2.7332401,-7.5304284,-0.9797601,-3.453571,-2.9110076,2.0658507,-4.9497485,-9.240687,-4.2455077,-6.5578275,0.36102661,1685.5170320598177,2505.3231265365994,2445.3956117021276,0.04101043051861702,0.039988525,REAL,48.0,51.0,biden-original.wav
-345.33014,178.07854,-30.39533,-0.50546914,-24.919289,-0.0022202078,-11.35963,-4.4642787,-0.9313357,-12.393633,-0.56322706,-9.951652,-4.5700483,-6.0821247,-0.294584,-0.0004796238,-8.765125,-6.463802,-4.8933315,-8.26197,0.27576295,1839.4568669235796,2541.478351732627,2825.216090425532,0.04053253823138298,0.047286473,REAL,51.0,54.0,biden-original.wav
-298.83972,167.76553,-60.490685,6.3722887,-16.375332,11.352534,-14.639553,-7.168668,-9.135093,-18.061901,0.33300462,-12.427644,-2.6503093,-11.119947,-3.5643883,-3.4970925,-8.373899,-1.9640298,-4.008078,-5.3526645,0.3282927,2294.569047715094,2557.002644947805,3841.9215425531916,0.056332419104609927,0.048653487,REAL,54.0,57.0,biden-original.wav
-257.89496,181.03735,-75.13366,-5.9609303,-35.525032,-4.2474074,-27.090942,-9.276499,-1.6236905,-12.159443,1.8653471,-8.258278,1.4476553,-12.207322,-2.0116305,0.23474024,-3.9099631,-6.0944953,-9.054769,-1.7007397,0.41858944,2149.8544007225078,2319.557065935636,3490.3590425531916,0.05772107712765957,0.055955794,REAL,57.0,60.0,biden-original.wav
-257.007,189.8919,-93.96543,8.990757,-47.703144,-7.305427,-30.91355,-4.261347,2.63427,-10.100122,13.748073,-11.04551,10.719121,-7.1266656,2.484062,-0.72410816,-2.8403058,0.101572886,-6.699956,2.5927112,0.4114853,2245.646582507802,2395.4530000351447,3830.867686170213,0.058687250664893616,0.04759978,REAL,60.0,63.0,biden-original.wav
-302.56833,173.60883,-68.37855,3.336587,-29.378206,-4.504143,-18.147657,-6.2258077,0.729171,-9.221762,9.885943,-4.247487,1.8540515,-7.4150233,-4.744899,-2.4408271,-10.858592,-3.1523778,-2.5460124,-1.3748689,0.28482574,2260.652408098732,2499.025180335025,3842.752659574468,0.053662455673758866,0.039025903,REAL,63.0,66.0,biden-original.wav
-371.7668,176.1915,-33.972736,-11.479911,-7.5374227,7.413558,-6.153306,-3.6463857,-8.120226,-14.594602,-0.057392877,-9.077886,-2.7574844,1.1125841,-2.4376936,-6.974613,-6.5312796,-2.185482,-1.5031192,0.8889338,0.34446454,1919.6184474086704,2621.3486973938006,2940.990691489362,0.045862076130319146,0.032356955,REAL,66.0,69.0,biden-original.wav
-300.4932,158.25975,-55.05958,26.710407,-27.83389,4.655377,-12.251008,-10.21982,-7.3076553,-16.41465,-3.4310038,-18.035072,0.15789214,-7.906437,-8.246947,-3.1248758,-7.9647036,-7.4976,-3.1701849,-4.0756974,0.32533723,2343.297229304883,2549.631704030976,3936.1702127659573,0.05870976008421986,0.06143524,REAL,69.0,72.0,biden-original.wav
-351.33008,176.29158,-27.906805,-0.80990905,-16.706524,0.23159942,-7.712347,-8.209394,-3.5071914,-10.531144,-7.2447743,-13.150442,-1.7110057,-6.3914666,-6.2548413,2.5871196,-3.2170694,-6.308719,-3.5764463,-4.765327,0.32032636,1864.026002084838,2557.9287393431496,2994.0159574468084,0.04266400709219858,0.041402165,REAL,72.0,75.0,biden-original.wav
