mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,chroma_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms_energy,type,interval_start,interval_end,file_name
-381.8669,94.76712,-10.0936,15.291432,-2.5990362,6.678775,-10.265559,-9.650425,-14.324799,-6.930965,-2.4730442,-8.093339,-0.25741577,-4.134444,-5.410255,-3.308176,-0.70954406,-3.5585759,-3.5733128,-5.3825207,0.400466,3248.6428151429936,3606.8666017159676,6667.249440537084,0.08252952165920716,0.06299876,FAKE,0.0,5.0,Obama-to-Biden.wav
-351.5638,128.42123,-0.38390428,19.687878,-8.389536,3.1061792,-10.210904,-9.659096,-18.308645,-11.374137,-8.6441345,-13.59656,-2.311113,-5.4686956,-6.0071406,-7.260361,-5.1846848,-6.36771,-6.7248116,-8.011322,0.30775696,2171.344601013066,2879.7841254760006,3957.850463554987,0.04906789482097187,0.06190809,FAKE,5.0,10.0,Obama-to-Biden.wav
-425.44058,86.95436,-4.799853,21.14785,0.1887922,7.8068986,-9.044281,-6.7990074,-10.022688,-0.7060466,-0.3095967,-5.3618503,-0.1381964,-3.593877,-1.2596439,-2.3141897,-0.7719386,-3.3586545,-1.9588025,-3.1623292,0.37797537,3798.214369414671,3960.5433075482133,7588.614929667519,0.10411380075127877,0.030532522,FAKE,10.0,15.0,Obama-to-Biden.wav
-404.22852,120.69428,-27.078138,-11.829243,-17.498901,-23.33894,-11.439146,0.98025596,4.1620383,1.9050281,2.820019,3.5732596,-0.008282752,-1.4856329,0.6643486,-0.44609144,-0.008308703,-2.5236518,-4.8085837,-3.4937117,0.45277044,2640.004283524821,3070.396066400955,4855.139066496164,0.06991038602941177,0.016127348,FAKE,15.0,20.0,Obama-to-Biden.wav
-381.1223,99.820694,-12.664632,1.9643505,-5.837869,-1.0188307,-11.3998785,-5.9809046,-3.7346148,-1.8237005,-0.80470246,-6.3490925,-2.8015559,-1.369026,-2.616193,-5.4400663,-3.6760638,-3.089315,-2.9652483,-4.2267175,0.38244456,2789.5782598909586,3333.2771350465355,5212.895620204604,0.0716487172314578,0.048663855,FAKE,20.0,25.0,Obama-to-Biden.wav
-395.9556,84.18023,1.2896925,19.270668,-9.09701,-0.6410078,-4.420107,-4.932444,-7.3367963,-6.826707,-7.179369,-11.415161,-3.5108554,-1.6490167,-1.0221244,-1.3477706,-2.5347757,-4.017395,-4.1783724,-4.654627,0.35288972,3460.10456404432,3707.0343240486895,6856.917359335039,0.09155335877557545,0.0494682,FAKE,25.0,30.0,Obama-to-Biden.wav
-360.13834,103.72657,-1.8383768,21.648548,-9.007061,5.361382,-10.247695,-10.35999,-15.296488,-13.912286,-7.7354765,-7.208068,-1.8979611,-4.6615005,-4.2094154,-6.0442276,-2.8802924,-3.2771935,-3.6294725,-6.3482194,0.32945704,2914.8919119749526,3272.7499300955506,5579.993206521739,0.07412883631713554,0.073683,FAKE,30.0,35.0,Obama-to-Biden.wav
-367.11404,99.67696,-7.791385,28.348915,-3.1946557,13.66409,-7.774143,-9.166803,-18.856066,-8.752881,-3.2651105,-10.119519,-1.1782424,-4.457599,-5.162424,-4.752308,-1.4786631,-3.4417977,-2.2453752,-7.400372,0.35822356,3216.6358762325794,3450.324707200521,6346.10773657289,0.08139935661764706,0.057679977,FAKE,35.0,40.0,Obama-to-Biden.wav
-423.92407,86.2621,11.411334,31.455118,1.7214452,-0.12579618,-9.633402,-5.1534023,-9.285608,-6.6751213,-6.596981,-10.824612,0.23467815,-2.7351692,-5.537156,-4.092389,-1.909372,-4.784433,-6.468439,-5.6717405,0.3522805,3354.7214653420815,4073.594804328231,7317.225463554987,0.06472536365089514,0.045349866,FAKE,40.0,45.0,Obama-to-Biden.wav
-336.9586,118.45687,-5.071105,24.29983,-7.9938164,5.9189186,-16.615673,-10.123756,-15.678676,-12.690249,-7.5514193,-13.025426,-6.19889,-6.0508556,-3.9419956,-5.52094,-2.9026415,-6.4042115,-4.445319,-7.7257757,0.30552337,2384.8263381534484,2943.328684771512,4364.0605019181585,0.05480363850703325,0.08195521,FAKE,45.0,50.0,Obama-to-Biden.wav
-284.0236,135.64893,-27.075848,16.147335,-22.524258,-5.9162736,-20.50707,-4.0769086,-10.998386,-6.2532644,-6.3273144,-10.669215,-5.0922346,-8.191036,-3.3135483,-8.012921,-4.268351,-8.942715,-5.6067076,-6.5237274,0.34720388,2151.550391511212,2621.668235009064,3792.2594309462916,0.053612282209079286,0.09140037,FAKE,50.0,55.0,Obama-to-Biden.wav
-380.37515,168.79114,-89.06938,-22.871431,-36.24834,-25.061178,-10.128111,-2.6314893,8.837861,-1.9486196,11.824726,-2.1332748,2.6800883,-4.6240134,7.197167,-0.4002023,-0.6264885,-3.7629812,-2.812515,-2.5798993,0.48587927,2015.2914837962976,2216.7019152056814,3246.3834718670078,0.06388242287404092,0.012573255,FAKE,55.0,60.0,Obama-to-Biden.wav
